year,oshpd_id,county_number,county_name,facility_name,dba_address1,dba_city,dba_zip_code,license_category_desc,teaching_hospital_desc,licensed_bed_size,er_service_level,sex_male,sex_female,sex_unk,age_01_09,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_,age_under_1,age_unknown,asian_pacific_island,black,hispanic,native_american_eski,other_race,unknown_race,white,acute_care,against_medical_advice,died,hospice_care,home_health_service,residential_care,routine,psychiatric_care,sn_ic_care,medi_cal,medicare,other_payer,private_coverage,selfpay,all_other,english,spanish,ed_admit,ed_visit
2017,106190547,19,Los Angeles,MONTEREY PARK HOSPITAL,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,General Acute Care,0.0,100-149,BASIC,9298.0,13617.0,0.0,4266.0,3050.0,4213.0,3094.0,2342.0,1983.0,1367.0,884.0,893.0,823.0,0.0,1016.0,262.0,20873.0,8.0,40.0,9.0,707.0,336.0,444.0,5.0,0.0,2.0,2.0,22033.0,64.0,17.0,3376.0,2318.0,158.0,14835.0,2228.0,281.0,15362.0,7272.0,964.0,22915.0
2017,106190555,19,Los Angeles,CEDARS SINAI MEDICAL CENTER,8700 BEVERLY BOULEVARD,LOS ANGELES,90048,General Acute Care,1.0,500+,BASIC,30022.0,33791.0,12.0,3296.0,3103.0,11650.0,11547.0,8743.0,8703.0,6904.0,4431.0,4574.0,781.0,93.0,3444.0,13710.0,11343.0,64.0,3729.0,440.0,31095.0,164.0,1415.0,109.0,7.0,681.0,13.0,58980.0,1047.0,162.0,17269.0,14145.0,1547.0,24368.0,6496.0,2780.0,58347.0,2698.0,26719.0,63825.0
2017,106190568,19,Los Angeles,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,General Acute Care,0.0,300-499,BASIC,26311.0,30615.0,9.0,7350.0,6368.0,10181.0,8087.0,6566.0,6574.0,4671.0,2804.0,2957.0,1377.0,0.0,3315.0,4215.0,28144.0,81.0,4330.0,431.0,16419.0,577.0,1643.0,110.0,91.0,483.0,7.0,53670.0,56.0,197.0,33027.0,8434.0,1064.0,9540.0,4870.0,986.0,45602.0,10347.0,10676.0,56935.0
2017,106190570,19,Los Angeles,NORWALK COMMUNITY HOSPITAL,13222 BLOOMFIELD AVENUE,NORWALK,90650,General Acute Care,0.0,50-99,BASIC,2798.0,2807.0,0.0,496.0,572.0,941.0,904.0,753.0,838.0,589.0,269.0,173.0,70.0,0.0,310.0,555.0,3603.0,3.0,154.0,45.0,935.0,447.0,448.0,11.0,0.0,0.0,34.0,4315.0,31.0,305.0,2956.0,959.0,48.0,1066.0,576.0,67.0,4777.0,761.0,1177.0,5605.0
2017,106190587,19,Los Angeles,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,90806,General Acute Care,0.0,100-149,BASIC,4593.0,4486.0,0.0,347.0,582.0,1707.0,1530.0,1441.0,1577.0,1104.0,467.0,292.0,32.0,0.0,662.0,3214.0,2888.0,42.0,112.0,91.0,2070.0,267.0,475.0,11.0,1.0,2.0,118.0,6989.0,773.0,371.0,4913.0,2307.0,68.0,638.0,1153.0,70.0,8395.0,614.0,5650.0,9079.0
2017,106190630,19,Los Angeles,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 NORTH GAREY AVENUE,POMONA,91767,General Acute Care,0.0,300-499,BASIC,36748.0,45360.0,1.0,11585.0,8903.0,13462.0,11112.0,9344.0,9455.0,6532.0,4329.0,4245.0,3142.0,0.0,4532.0,7463.0,47050.0,45.0,3601.0,12.0,19406.0,1008.0,2054.0,148.0,22.0,4.0,1.0,76598.0,452.0,475.0,47048.0,12713.0,2061.0,16162.0,4125.0,1204.0,70118.0,10787.0,12890.0,82109.0
2017,106190631,19,Los Angeles,PIH HEALTH HOSPITAL - WHITTIER,12401 WASHINGTON BLVD.,WHITTIER,90602,General Acute Care,0.0,500+,BASIC,27890.0,36043.0,1.0,8601.0,7370.0,9953.0,8348.0,7078.0,6720.0,5368.0,4129.0,4490.0,1874.0,3.0,1381.0,960.0,51069.0,35.0,146.0,44.0,10299.0,2098.0,2371.0,94.0,33.0,35.0,18.0,57922.0,475.0,271.0,31222.0,12573.0,1314.0,15830.0,2995.0,239.0,55107.0,8588.0,11865.0,63934.0
2017,106190636,19,Los Angeles,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,1115 SOUTH SUNSET AVENUE,WEST COVINA,91790,General Acute Care,0.0,300-499,BASIC,25043.0,31625.0,0.0,10433.0,7013.0,9417.0,7203.0,5226.0,5622.0,4500.0,2719.0,2386.0,2149.0,0.0,4094.0,1736.0,43684.0,52.0,618.0,232.0,6252.0,1014.0,1323.0,45.0,16.0,0.0,0.0,53607.0,298.0,313.0,1820.0,8539.0,503.0,39927.0,5879.0,1719.0,44014.0,10935.0,9101.0,56668.0
2017,106190673,19,Los Angeles,SAN DIMAS COMMUNITY HOSPITAL,1350 WEST COVINA BOULEVARD,SAN DIMAS,91773,General Acute Care,0.0,100-149,BASIC,6866.0,8845.0,0.0,1680.0,2062.0,2754.0,2267.0,1861.0,1827.0,1255.0,934.0,850.0,221.0,0.0,1048.0,1165.0,7137.0,25.0,56.0,6.0,6274.0,390.0,598.0,12.0,0.0,0.0,3.0,14008.0,52.0,40.0,1444.0,2780.0,547.0,9835.0,1105.0,66.0,15248.0,397.0,2960.0,15711.0
2017,106190680,19,Los Angeles,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,1300 WEST SEVENTH STREET,SAN PEDRO,90732,General Acute Care,0.0,200-299,BASIC,16424.0,20465.0,1.0,4388.0,4254.0,6079.0,5329.0,4875.0,4709.0,3109.0,1697.0,1685.0,765.0,0.0,745.0,3309.0,19848.0,40.0,2750.0,277.0,9921.0,679.0,287.0,25.0,7.0,24.0,2.0,35174.0,347.0,169.0,19733.0,5498.0,1316.0,7138.0,3205.0,376.0,32134.0,4380.0,3706.0,36890.0
2017,106190687,19,Los Angeles,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,90404,General Acute Care,0.0,200-299,BASIC,19144.0,20975.0,2.0,4011.0,3629.0,6651.0,6224.0,5098.0,5165.0,3871.0,2420.0,2318.0,734.0,0.0,1953.0,4842.0,9876.0,112.0,3607.0,185.0,19546.0,642.0,441.0,42.0,5.0,37.0,0.0,38316.0,300.0,127.0,13227.0,5796.0,886.0,16328.0,3884.0,896.0,36924.0,2301.0,8448.0,40121.0
2017,106190696,19,Los Angeles,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,General Acute Care,0.0,200-299,BASIC,5465.0,5473.0,0.0,1284.0,1453.0,2182.0,1660.0,1439.0,1506.0,759.0,295.0,191.0,169.0,0.0,105.0,719.0,7987.0,2.0,697.0,27.0,1401.0,86.0,450.0,19.0,0.0,0.0,0.0,10180.0,6.0,4.0,7581.0,851.0,288.0,858.0,1360.0,53.0,8158.0,2727.0,2603.0,10938.0
2017,106190708,19,Los Angeles,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,General Acute Care,0.0,150-199,BASIC,10230.0,11043.0,0.0,1443.0,1589.0,4040.0,3853.0,3059.0,3045.0,2045.0,1014.0,1012.0,173.0,0.0,411.0,2460.0,4561.0,29.0,3855.0,371.0,9586.0,430.0,529.0,32.0,1.0,0.0,49.0,19361.0,342.0,105.0,10193.0,3792.0,344.0,4063.0,2881.0,324.0,19884.0,1065.0,4991.0,21273.0
2017,106190754,19,Los Angeles,ST. FRANCIS MEDICAL CENTER,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,General Acute Care,0.0,300-499,BASIC,29886.0,35651.0,5.0,9452.0,7834.0,13107.0,9563.0,7480.0,6752.0,4553.0,2619.0,1690.0,2492.0,0.0,388.0,13228.0,47782.0,11.0,1976.0,536.0,1621.0,405.0,4407.0,183.0,13.0,203.0,24.0,58874.0,63.0,893.0,9739.0,2922.0,475.0,40129.0,12276.0,225.0,47548.0,17769.0,12797.0,65542.0
2017,106190756,19,Los Angeles,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD.,SANTA MONICA,90404,General Acute Care,0.0,200-299,BASIC,10101.0,10805.0,7.0,856.0,1100.0,3066.0,3055.0,2647.0,2944.0,2586.0,2050.0,2444.0,165.0,0.0,747.0,2068.0,2894.0,48.0,2444.0,427.0,12285.0,279.0,366.0,32.0,2.0,12.0,1.0,19631.0,351.0,182.0,5294.0,5790.0,477.0,7401.0,1951.0,860.0,19272.0,781.0,6300.0,20913.0
2017,106190758,19,Los Angeles,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,501 S BUENA VISTA STREET,BURBANK,91505,General Acute Care,0.0,300-499,BASIC,25502.0,30831.0,7.0,6226.0,4994.0,10065.0,8919.0,6918.0,6845.0,4808.0,3345.0,2925.0,1295.0,0.0,1613.0,3295.0,20553.0,41.0,3790.0,421.0,26627.0,1027.0,1277.0,84.0,9.0,16.0,20.0,52146.0,507.0,359.0,25017.0,8731.0,1190.0,16315.0,5087.0,5097.0,44182.0,7061.0,10031.0,56340.0
2017,106190762,19,Los Angeles,ST. VINCENT MEDICAL CENTER,2131 WEST 3RD STREET,LOS ANGELES,90057,General Acute Care,0.0,300-499,STANDBY,11297.0,11734.0,1.0,423.0,983.0,4243.0,3714.0,3360.0,3806.0,2875.0,2083.0,1499.0,46.0,0.0,3308.0,3958.0,11169.0,50.0,137.0,609.0,3801.0,275.0,1088.0,23.0,0.0,0.0,2.0,21273.0,91.0,227.0,15038.0,2091.0,421.0,2435.0,3047.0,1469.0,17758.0,3805.0,7095.0,23032.0
2017,106190766,19,Los Angeles,COAST PLAZA HOSPITAL,13100 STUDEBAKER ROAD,NORWALK,90650,General Acute Care,0.0,100-149,BASIC,6670.0,7206.0,0.0,1439.0,1578.0,2625.0,2249.0,1881.0,1869.0,1119.0,495.0,468.0,153.0,0.0,536.0,1453.0,9107.0,0.0,350.0,0.0,2430.0,595.0,1243.0,32.0,3.0,3.0,52.0,11416.0,125.0,75.0,1848.0,8418.0,255.0,305.0,3050.0,12.0,13688.0,176.0,2498.0,13876.0
2017,106190796,19,Los Angeles,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,General Acute Care,1.0,300-499,COMPREHENSIVE,19309.0,20815.0,3.0,2900.0,4542.0,9148.0,6019.0,4368.0,4548.0,3638.0,2243.0,2066.0,655.0,0.0,4036.0,5152.0,8275.0,97.0,3544.0,264.0,18759.0,1457.0,707.0,81.0,9.0,74.0,2.0,35337.0,2280.0,53.0,8822.0,6080.0,1381.0,20447.0,3397.0,1337.0,36901.0,1889.0,10530.0,40127.0
2017,106190812,19,Los Angeles,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN STREET,VAN NUYS,91405,General Acute Care,0.0,300-499,BASIC,27906.0,35107.0,2.0,12610.0,7960.0,9933.0,8885.0,6921.0,6757.0,4133.0,1825.0,1232.0,2759.0,0.0,1319.0,3053.0,45876.0,52.0,666.0,63.0,11986.0,542.0,4479.0,65.0,0.0,3.0,0.0,57493.0,324.0,6.0,12182.0,4840.0,211.0,38925.0,6857.0,1665.0,36963.0,24387.0,6888.0,63015.0
2017,106190818,19,Los Angeles,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BOULEVARD,GLENDALE,91208,General Acute Care,0.0,150-199,BASIC,8698.0,10278.0,0.0,1620.0,1895.0,2778.0,2653.0,2442.0,2547.0,2046.0,1410.0,1336.0,249.0,0.0,1095.0,970.0,3175.0,59.0,0.0,755.0,12922.0,630.0,354.0,19.0,8.0,2.0,17.0,17392.0,81.0,181.0,6696.0,3421.0,328.0,7110.0,1421.0,497.0,18192.0,287.0,4379.0,18976.0
2017,106190859,19,Los Angeles,WEST HILLS HOSPITAL AND MEDICAL CENTER,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,General Acute Care,0.0,200-299,BASIC,22953.0,27609.0,0.0,5477.0,5330.0,8985.0,7535.0,6157.0,6553.0,4334.0,2649.0,2711.0,831.0,0.0,1423.0,2363.0,11425.0,9.0,13524.0,640.0,21178.0,721.0,2030.0,50.0,6.0,72.0,1.0,46792.0,363.0,109.0,22313.0,7690.0,1376.0,10876.0,8307.0,650.0,47741.0,2171.0,7618.0,50562.0
2017,106190878,19,Los Angeles,ADVENTIST HEALTH WHITE MEMORIAL,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,General Acute Care,1.0,300-499,BASIC,23156.0,30089.0,1.0,9657.0,6012.0,9461.0,6917.0,5658.0,5135.0,3573.0,2461.0,1813.0,2559.0,0.0,508.0,1230.0,47544.0,13.0,951.0,163.0,2837.0,650.0,2575.0,41.0,8.0,36.0,4.0,49406.0,19.0,243.0,35797.0,6622.0,1771.0,4872.0,4183.0,55.0,33243.0,19948.0,9820.0,53246.0
2017,106190883,19,Los Angeles,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA ROAD,WHITTIER,90605,General Acute Care,0.0,150-199,BASIC,11824.0,15194.0,0.0,4124.0,3301.0,4858.0,4015.0,2998.0,2916.0,1820.0,947.0,1057.0,982.0,0.0,2398.0,592.0,18219.0,21.0,1183.0,122.0,4483.0,901.0,910.0,41.0,5.0,16.0,4.0,24252.0,228.0,106.0,3883.0,3119.0,412.0,18119.0,1485.0,1067.0,21766.0,4185.0,4814.0,27018.0
2017,106190949,19,Los Angeles,HENRY MAYO NEWHALL HOSPITAL,23845 MCBEAN PARKWAY,VALENCIA,91355,General Acute Care,0.0,200-299,BASIC,27340.0,33068.0,1.0,7720.0,7456.0,10461.0,8265.0,7196.0,6911.0,4725.0,3341.0,2981.0,1353.0,0.0,2075.0,3605.0,16760.0,41.0,1230.0,181.0,36517.0,2068.0,1323.0,71.0,8.0,42.0,0.0,55456.0,59.0,71.0,10573.0,8750.0,2353.0,34436.0,4297.0,85.0,58884.0,1440.0,9726.0,60409.0
2017,106191227,19,Los Angeles,LAC/HARBOR-UCLA MEDICAL CENTER,1000 WEST CARSON STREET,TORRANCE,90502,General Acute Care,1.0,300-499,BASIC,34643.0,32883.0,12.0,11057.0,8920.0,9848.0,8396.0,8538.0,9406.0,5871.0,1820.0,1069.0,2613.0,0.0,3819.0,12282.0,40845.0,103.0,7388.0,368.0,2733.0,874.0,341.0,87.0,0.0,1.0,114.0,64576.0,919.0,256.0,51072.0,4055.0,1149.0,3828.0,7426.0,1292.0,43732.0,22514.0,12700.0,67538.0
2017,106191228,19,Los Angeles,LAC+USC MEDICAL CENTER,1200 NORTH STATE STREET,LOS ANGELES,90033,General Acute Care,1.0,500+,COMPREHENSIVE,64058.0,49426.0,25.0,8138.0,8581.0,18170.0,18966.0,19714.0,21602.0,12074.0,3198.0,1313.0,1753.0,0.0,3725.0,14018.0,75517.0,260.0,13242.0,3088.0,3659.0,495.0,650.0,123.0,0.0,4.0,73.0,100506.0,2373.0,130.0,82845.0,7184.0,11055.0,4748.0,7543.0,3034.0,63092.0,47383.0,22376.0,113509.0
2017,106191230,19,Los Angeles,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,90059,General Acute Care,1.0,100-149,BASIC,34143.0,45704.0,9.0,7023.0,7164.0,17586.0,13832.0,11450.0,11995.0,6405.0,1735.0,1033.0,1633.0,0.0,325.0,37017.0,37451.0,33.0,244.0,1325.0,3461.0,2059.0,3289.0,52.0,50.0,68.0,311.0,72051.0,1579.0,82.0,60843.0,6475.0,9156.0,3382.0,0.0,45.0,63246.0,16565.0,3858.0,79856.0
2017,106191231,19,Los Angeles,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,91342,General Acute Care,1.0,300-499,BASIC,29173.0,29980.0,12.0,2240.0,3760.0,9265.0,10248.0,11451.0,11781.0,7247.0,1861.0,727.0,585.0,0.0,1840.0,2273.0,41719.0,59.0,11548.0,842.0,884.0,233.0,233.0,17.0,1.0,1.0,15.0,55215.0,2870.0,139.0,43498.0,3602.0,3735.0,2916.0,5388.0,1530.0,27594.0,30041.0,8272.0,59165.0
2017,106191450,19,Los Angeles,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,General Acute Care,0.0,200-299,BASIC,18090.0,21429.0,2.0,2929.0,3114.0,4955.0,4188.0,3647.0,4582.0,5044.0,4859.0,5579.0,624.0,0.0,3502.0,2908.0,9551.0,178.0,384.0,436.0,22562.0,446.0,413.0,41.0,111.0,894.0,2.0,36793.0,517.0,265.0,7288.0,13095.0,101.0,16990.0,2044.0,972.0,36114.0,2435.0,3809.0,39521.0
2017,106196035,19,Los Angeles,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD.,BALDWIN PARK,91706,General Acute Care,0.0,200-299,BASIC,36368.0,43005.0,2.0,9599.0,8236.0,11347.0,8903.0,8724.0,8788.0,8386.0,7423.0,6129.0,1840.0,0.0,8133.0,2730.0,54047.0,213.0,1655.0,1476.0,11121.0,1126.0,390.0,47.0,199.0,1600.0,1.0,74816.0,798.0,226.0,21670.0,17865.0,178.0,35278.0,4380.0,1608.0,65146.0,12621.0,5336.0,79375.0
2017,106196403,19,Los Angeles,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,90242,General Acute Care,0.0,300-499,BASIC,41640.0,54174.0,6.0,11488.0,8637.0,14399.0,12242.0,11364.0,10658.0,10137.0,7885.0,6380.0,2630.0,0.0,5377.0,15595.0,58809.0,242.0,1166.0,1662.0,12969.0,1021.0,5242.0,72.0,210.0,1463.0,4.0,86331.0,1086.0,322.0,23712.0,19932.0,212.0,47996.0,3961.0,1011.0,79048.0,15761.0,7841.0,95820.0
2017,106196405,19,Los Angeles,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,93551,General Acute Care,0.0,150-199,BASIC,28610.0,38476.0,0.0,9619.0,8266.0,12617.0,9824.0,8142.0,8200.0,4785.0,2397.0,1782.0,1454.0,0.0,306.0,16616.0,29205.0,51.0,3916.0,218.0,16774.0,344.0,454.0,77.0,15.0,33.0,4.0,64501.0,254.0,48.0,36493.0,7276.0,1496.0,16107.0,5714.0,375.0,62024.0,4687.0,7024.0,67086.0
2017,106201281,20,Madera,MADERA COMMUNITY HOSPITAL,1250 EAST ALMOND AVENUE,MADERA,93637,General Acute Care,0.0,100-149,BASIC,15013.0,19838.0,0.0,2603.0,3740.0,7194.0,6041.0,4597.0,4245.0,2890.0,1796.0,1360.0,385.0,0.0,483.0,1582.0,24399.0,14.0,25.0,1235.0,7113.0,3319.0,2355.0,51.0,2.0,1.0,0.0,28083.0,290.0,76.0,21239.0,5088.0,1187.0,4110.0,3227.0,173.0,24199.0,10479.0,2423.0,34851.0
2017,106204019,20,Madera,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDREN'S PLACE,MADERA,93636,General Acute Care,0.0,300-499,BASIC,58523.0,52463.0,1.0,66327.0,26364.0,370.0,138.0,82.0,35.0,22.0,6.0,0.0,17643.0,0.0,3405.0,4289.0,83977.0,49.0,1346.0,26.0,17895.0,361.0,55.0,3.0,0.0,0.0,0.0,110509.0,0.0,0.0,92994.0,27.0,990.0,14647.0,2329.0,176.0,88223.0,22588.0,7723.0,110987.0
2017,106210992,21,Marin,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,99 MONTECILLO ROAD,SAN RAFAEL,94903,General Acute Care,0.0,100-149,BASIC,12321.0,13897.0,0.0,1458.0,2306.0,2292.0,2333.0,2765.0,3596.0,3770.0,3610.0,3863.0,225.0,0.0,1273.0,1223.0,3350.0,108.0,810.0,496.0,18958.0,242.0,216.0,27.0,70.0,125.0,6.0,25009.0,241.0,128.0,2673.0,9128.0,653.0,12419.0,1345.0,317.0,24749.0,1152.0,3439.0,26218.0
2017,106211006,21,Marin,MARIN GENERAL HOSPITAL,250 BON AIR ROAD,GREENBRAE,94904,General Acute Care,0.0,200-299,BASIC,14293.0,15136.0,1.0,3062.0,2780.0,3294.0,3588.0,3666.0,3939.0,3267.0,2693.0,2516.0,625.0,0.0,1065.0,1636.0,7116.0,49.0,212.0,20.0,19332.0,101.0,228.0,36.0,2.0,22.0,5.0,28475.0,127.0,127.0,10687.0,7162.0,856.0,9087.0,1638.0,73.0,27518.0,1839.0,5619.0,29430.0
2017,106214034,21,Marin,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,94945,General Acute Care,0.0,1-49,BASIC,6226.0,7318.0,1.0,1149.0,1461.0,1473.0,1653.0,1539.0,1840.0,1514.0,1387.0,1387.0,142.0,0.0,382.0,642.0,3545.0,22.0,348.0,197.0,8409.0,315.0,25.0,14.0,10.0,39.0,13.0,12874.0,49.0,49.0,5023.0,3763.0,362.0,3484.0,913.0,210.0,11261.0,2074.0,1433.0,13545.0
2017,106220733,22,Mariposa,JOHN C FREMONT HEALTHCARE DISTRICT,"5189 HOSPITAL RD., PO BOX 216",MARIPOSA,95338,General Acute Care,0.0,1-49,STANDBY,3228.0,3772.0,0.0,552.0,698.0,915.0,879.0,708.0,922.0,929.0,728.0,595.0,74.0,0.0,75.0,60.0,586.0,263.0,34.0,60.0,5922.0,688.0,249.0,10.0,0.0,3.0,0.0,5960.0,57.0,4.0,678.0,1851.0,179.0,3825.0,467.0,19.0,6928.0,53.0,116.0,7000.0
2017,106231013,23,Mendocino,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DRIVE,FORT BRAGG,95437,General Acute Care,0.0,1-49,STANDBY,4714.0,4979.0,0.0,709.0,714.0,1042.0,1207.0,1150.0,1410.0,1464.0,1115.0,769.0,113.0,0.0,55.0,81.0,1087.0,103.0,383.0,68.0,7916.0,421.0,166.0,15.0,0.0,13.0,0.0,8937.0,40.0,5.0,321.0,3074.0,515.0,5318.0,465.0,57.0,8979.0,657.0,612.0,9693.0
2017,106231396,23,Mendocino,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DRIVE,UKIAH,95482,General Acute Care,0.0,50-99,BASIC,13172.0,14510.0,1.0,3426.0,3146.0,4346.0,4047.0,3162.0,3186.0,2566.0,1673.0,1384.0,747.0,0.0,169.0,443.0,6943.0,1651.0,1025.0,167.0,17285.0,659.0,241.0,13.0,5.0,13.0,0.0,26178.0,250.0,30.0,15287.0,5076.0,1233.0,4320.0,1767.0,68.0,24420.0,3195.0,1949.0,27683.0
2017,106234038,23,Mendocino,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DRIVE,WILLITS,95490,General Acute Care,0.0,1-49,BASIC,6297.0,7075.0,0.0,1539.0,1435.0,2072.0,1995.0,1469.0,1507.0,1527.0,930.0,623.0,275.0,0.0,64.0,116.0,1691.0,922.0,342.0,62.0,10175.0,362.0,102.0,7.0,3.0,7.0,1.0,12609.0,91.0,22.0,6871.0,2615.0,517.0,2330.0,1039.0,24.0,12811.0,537.0,997.0,13372.0
2017,106240924,24,Merced,MEMORIAL HOSPITAL LOS BANOS,520 WEST I STREET,LOS BANOS,93635,General Acute Care,0.0,1-49,BASIC,14623.0,18866.0,0.0,5780.0,4595.0,5089.0,4845.0,3986.0,3335.0,2240.0,1469.0,1033.0,1117.0,0.0,344.0,1431.0,23823.0,37.0,666.0,66.0,7122.0,887.0,288.0,23.0,9.0,27.0,1.0,31863.0,122.0,42.0,21398.0,4324.0,856.0,4634.0,2277.0,159.0,26136.0,7194.0,847.0,33489.0
2017,106240942,24,Merced,MERCY MEDICAL CENTER - MERCED,333  MERCY AVENUE,MERCED,95340,General Acute Care,0.0,150-199,BASIC,26935.0,34916.0,5.0,9027.0,7631.0,11348.0,8969.0,6861.0,6771.0,4473.0,2617.0,2176.0,1983.0,0.0,2290.0,4876.0,30959.0,34.0,358.0,275.0,23064.0,1190.0,3783.0,64.0,5.0,5.0,4.0,56100.0,227.0,199.0,40290.0,9327.0,939.0,7473.0,3826.0,768.0,53209.0,7879.0,8784.0,61856.0
2017,106250955,25,Modoc,SURPRISE VALLEY COMMUNITY HOSPITAL,741 N. MAIN STREET,CEDARVILLE,96104,General Acute Care,0.0,1-49,STANDBY,146.0,188.0,0.0,29.0,36.0,46.0,36.0,29.0,30.0,57.0,32.0,32.0,7.0,0.0,3.0,5.0,28.0,51.0,18.0,7.0,222.0,31.0,0.0,2.0,0.0,0.0,0.0,299.0,1.0,0.0,95.0,83.0,20.0,75.0,61.0,1.0,320.0,13.0,9.0,334.0
2017,106250956,25,Modoc,MODOC MEDICAL CENTER,228 WEST MCDOWELL AVENUE,ALTURAS,96101,General Acute Care,0.0,50-99,STANDBY,2153.0,2549.0,0.0,514.0,427.0,602.0,592.0,559.0,688.0,564.0,364.0,288.0,104.0,0.0,31.0,29.0,328.0,181.0,74.0,1260.0,2799.0,277.0,56.0,4.0,0.0,0.0,0.0,4269.0,10.0,14.0,2261.0,1235.0,95.0,707.0,404.0,7.0,4633.0,62.0,144.0,4702.0
2017,106260011,26,Mono,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD,MAMMOTH LAKES,93546,General Acute Care,0.0,1-49,STANDBY,4835.0,3702.0,1.0,736.0,1289.0,1767.0,1227.0,1012.0,1028.0,824.0,438.0,116.0,101.0,0.0,308.0,66.0,1261.0,54.0,321.0,86.0,6442.0,157.0,32.0,7.0,0.0,0.0,0.0,8341.0,0.0,0.0,1778.0,862.0,312.0,5041.0,545.0,38.0,7991.0,509.0,456.0,8538.0
2017,106270744,27,Monterey,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W. R. HOLMAN HIGHWAY,MONTEREY,93940,General Acute Care,0.0,200-299,BASIC,21503.0,26908.0,0.0,5677.0,4943.0,7389.0,6240.0,4424.0,5574.0,5133.0,4007.0,4020.0,1004.0,0.0,2761.0,3198.0,12088.0,87.0,3452.0,2018.0,24807.0,276.0,1143.0,51.0,17.0,33.0,1.0,46422.0,313.0,111.0,18109.0,10786.0,4434.0,12664.0,2415.0,670.0,44358.0,3383.0,8460.0,48411.0
2017,106270777,27,Monterey,GEORGE L MEE MEMORIAL HOSPITAL,300 CANAL STREET,KING CITY,93930,General Acute Care,0.0,50-99,BASIC,5587.0,7045.0,0.0,3047.0,2006.0,2054.0,1556.0,1149.0,907.0,634.0,370.0,288.0,621.0,0.0,49.0,149.0,10651.0,2.0,306.0,0.0,1475.0,314.0,52.0,4.0,0.0,1.0,0.0,12260.0,0.0,1.0,8527.0,1208.0,439.0,1608.0,844.0,77.0,6197.0,6358.0,419.0,12632.0
2017,106270875,27,Monterey,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,93901,General Acute Care,0.0,200-299,BASIC,20950.0,29258.0,0.0,8759.0,6176.0,8841.0,7123.0,5159.0,4450.0,3590.0,2188.0,2040.0,1882.0,0.0,1361.0,1115.0,38054.0,59.0,953.0,60.0,8606.0,345.0,1074.0,44.0,1.0,0.0,0.0,48621.0,4.0,1.0,27971.0,7247.0,1250.0,12009.0,1731.0,246.0,35288.0,14674.0,7769.0,50208.0
