,datayear,oshpd_id2,county_name,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,control_type_desc,TRAUMA_CENTER_DESC,ed_lic_levl_end,rural_hospital_desc,teaching_hospital_desc,licensed_bed_size,mssa_designation,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic or Latino,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other_Languages,English,Spanish
323,,106554011,TUOLUMNE,1000 GREENLEY RD,SONORA,95370,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,SMALL/RURAL,,50-99,Rural,13927.0,16629.0,,2469.0,2528.0,3784.0,3427.0,2821.0,3775.0,4348.0,3675.0,3249.0,480.0,,166.0,260.0,2060.0,135.0,1305.0,195.0,28493.0,1045.0,377.0,37.0,20.0,45.0,,28657.0,110.0,52.0,10698.0,10154.0,1427.0,6775.0,1502.0,30556.0,64.0,30264.0,228.0
324,,106560473,VENTURA,147 N. BRENT STREET,VENTURA,93003,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,16255.0,21236.0,,5282.0,3964.0,5979.0,5445.0,4480.0,4470.0,3056.0,1806.0,1698.0,1311.0,,542.0,881.0,17987.0,17.0,525.0,41.0,35485.0,218.0,1128.0,22.0,42.0,125.0,,35727.0,110.0,117.0,16134.0,4087.0,1173.0,15064.0,1033.0,37491.0,64.0,33577.0,3850.0
325,,106560481,VENTURA,300 HILLMONT AVE,VENTURA,93003,General Acute Care Hospital,City or County,,Basic,,,200-299,Urban,21374.0,23930.0,10.0,5984.0,5526.0,7330.0,7264.0,5895.0,5592.0,3465.0,1527.0,1173.0,1558.0,,645.0,914.0,30231.0,741.0,821.0,758.0,41435.0,56.0,1030.0,24.0,7.0,62.0,13.0,42188.0,350.0,365.0,27345.0,4629.0,992.0,8357.0,3991.0,45314.0,261.0,32921.0,12132.0
326,,106560492,VENTURA,215 WEST JANSS ROAD,THOUSAND OAKS,91360,General Acute Care Hospital,Investor - Corporation,,Basic,,,300-499,Urban,17787.0,21511.0,1.0,3585.0,4158.0,5656.0,4750.0,4291.0,4970.0,4081.0,3372.0,3762.0,674.0,,1203.0,803.0,8118.0,16.0,11553.0,220.0,25504.0,368.0,671.0,45.0,12.0,37.0,1.0,36448.0,254.0,77.0,10207.0,9319.0,1817.0,14872.0,3084.0,39299.0,242.0,37551.0,1506.0
327,,106560501,VENTURA,1306 MARICOPA HIGHWAY,OJAI,93023,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Standby,SMALL/RURAL,,1-49,Rural,3917.0,4454.0,,706.0,868.0,786.0,931.0,914.0,993.0,1128.0,1045.0,903.0,97.0,,66.0,77.0,1325.0,7.0,1252.0,3.0,6966.0,502.0,178.0,11.0,5.0,16.0,2.0,7556.0,39.0,62.0,2781.0,2457.0,192.0,2505.0,436.0,8371.0,9.0,7918.0,444.0
328,,106560508,VENTURA,2309 ANTONIO AVENUE,CAMARILLO,93010,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,9377.0,12384.0,,2216.0,2423.0,3149.0,2479.0,2168.0,2317.0,2078.0,1981.0,2643.0,307.0,,705.0,788.0,6257.0,11.0,3103.0,,17154.0,511.0,218.0,9.0,1.0,38.0,,20780.0,121.0,19.0,6814.0,6157.0,1792.0,5764.0,1234.0,21761.0,98.0,20452.0,1211.0
329,,106560525,VENTURA,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,13736.0,16554.0,,3390.0,3385.0,4644.0,3929.0,3775.0,3827.0,2747.0,2149.0,1925.0,519.0,,1025.0,582.0,9056.0,17.0,8049.0,250.0,20359.0,1301.0,724.0,23.0,5.0,16.0,1.0,27590.0,248.0,46.0,12020.0,5789.0,656.0,9769.0,2048.0,30290.0,157.0,27825.0,2308.0
330,,106560529,VENTURA,1600 NORTH ROSE AVENUE,OXNARD,93030,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,200-299,Urban,23109.0,26833.0,,7027.0,5841.0,8453.0,6794.0,5640.0,5305.0,4000.0,2703.0,2699.0,1480.0,,1915.0,2299.0,33440.0,9.0,3520.0,,42199.0,617.0,1907.0,46.0,3.0,35.0,2.0,45875.0,825.0,66.0,26435.0,9114.0,2614.0,7316.0,4463.0,49942.0,410.0,36862.0,12670.0
331,,106571086,YOLO,1325 COTTONWOOD STREET,WOODLAND,95695,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,100-149,Urban,9900.0,11258.0,1.0,2515.0,2285.0,3185.0,3064.0,2264.0,2472.0,2073.0,1343.0,1386.0,572.0,,544.0,1001.0,9499.0,883.0,1020.0,298.0,17413.0,259.0,55.0,12.0,3.0,25.0,,20380.0,49.0,74.0,10701.0,4317.0,618.0,4314.0,1208.0,21159.0,433.0,17686.0,3040.0
332,,106574010,YOLO,2000 SUTTER PLACE,DAVIS,95616,General Acute Care Hospital,Non-profit Corporation (incl. Church-related),,Basic,,,1-49,Urban,11295.0,15166.0,,2793.0,3364.0,5628.0,3368.0,2551.0,2667.0,2159.0,1575.0,1720.0,636.0,,2067.0,1349.0,8862.0,102.0,7697.0,553.0,14693.0,758.0,125.0,5.0,11.0,15.0,37.0,24833.0,459.0,134.0,10790.0,4910.0,587.0,8327.0,1847.0,26461.0,881.0,22307.0,3273.0
333,,106580996,YUBA,726 FOURTH ST,MARYSVILLE,95901,General Acute Care Hospital,Investor - Limited Liability Company,,Basic,,,200-299,Rural,26777.0,33932.0,,6924.0,6287.0,11233.0,9877.0,7296.0,6875.0,5186.0,3078.0,2424.0,1529.0,,3638.0,3230.0,15377.0,486.0,16891.0,67.0,36395.0,,3326.0,77.0,2.0,882.0,118.0,54087.0,,522.0,35141.0,10730.0,2454.0,9201.0,3173.0,60709.0,1536.0,55872.0,3301.0
